competitionId,competitionName,deadline,enabledDate,evaluationMetric,hostSegment,isKernelsSubmissionsOnly,maxDailySubmissions,maxTeamSize,mergerDeadline,newEntrantDeadline,rewardQuantity,rewardTypeName,totalTeams,awardsPoints,categories.tags
8089,data-science-bowl-2018,2018-04-16,2018-01-16,IntersectionOverUnionObjectSegmentation,featured,FALSE,5,,2018-04-09,2018-04-09,100000,USD,3634,TRUE,"[{'fullPath': 'topic > earth and nature > biology', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27biology%27', 'id': 7100, 'fontAwesomeIcon': None, 'scriptCount': 125, 'description': 'Explore datasets and kernels about gene expressions, transcriptomics, and even the works of Charles Darwin.', 'datasetCount': 1638, 'displayName': 'biology', 'isInherited': False, 'tagUrl': '/tags/biology', 'name': 'biology', 'totalCount': 1769, 'competitionCount': 6}]"
8310,mens-machine-learning-competition-2018,2018-04-02,2018-02-20,Log Loss,featured,FALSE,50,,2018-03-15,2018-03-15,50000,USD,933,FALSE,"[{'fullPath': 'topic > health and fitness > exercise > sports > basketball', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27basketball%27', 'id': 2606, 'fontAwesomeIcon': None, 'scriptCount': 111, 'description': ""Basketball is one of the world's most popular and widely viewed sports. Analyze Kobe Bryant's shot selections and peruse our annual March Mania competitions."", 'datasetCount': 371, 'displayName': 'basketball', 'isInherited': False, 'tagUrl': '/tags/basketball', 'name': 'basketball', 'totalCount': 493, 'competitionCount': 11}]"
8311,womens-machine-learning-competition-2018,2018-04-01,2018-02-20,Log Loss,featured,FALSE,50,,2018-03-16,2018-03-16,50000,USD,505,FALSE,[]
8076,jigsaw-toxic-comment-classification-challenge,2018-03-20,2017-12-19,Mean Columnwise Area Under Receiver Operating Characteristic Curve,featured,FALSE,5,,2018-03-13,2018-03-13,35000,USD,4550,TRUE,"[{'fullPath': 'data type > text data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27text data%27', 'id': 14104, 'fontAwesomeIcon': None, 'scriptCount': 899, 'description': None, 'datasetCount': 527, 'displayName': 'text data', 'isInherited': False, 'tagUrl': '/tags/text-data', 'name': 'text data', 'totalCount': 1460, 'competitionCount': 34}]"
7880,plant-seedlings-classification,2018-03-12,2017-11-22,Mean F-Score,playground,FALSE,5,,,,0,,834,FALSE,"[{'fullPath': 'data type > image data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27image data%27', 'id': 14102, 'fontAwesomeIcon': None, 'scriptCount': 996, 'description': None, 'datasetCount': 1237, 'displayName': 'image data', 'isInherited': False, 'tagUrl': '/tags/image-data', 'name': 'image data', 'totalCount': 2318, 'competitionCount': 85}, {'fullPath': 'topic > earth and nature > plants', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27plants%27', 'id': 7306, 'fontAwesomeIcon': None, 'scriptCount': 26, 'description': ""Datasets don't grow on trees but you will find plant-related datasets and kernels here."", 'datasetCount': 45, 'displayName': 'plants', 'isInherited': False, 'tagUrl': '/tags/plants', 'name': 'plants', 'totalCount': 77, 'competitionCount': 6}, {'fullPath': 'technique > classification > multiclass classification', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27multiclass classification%27', 'id': 14202, 'fontAwesomeIcon': None, 'scriptCount': 674, 'description': None, 'datasetCount': 321, 'displayName': 'multiclass classification', 'isInherited': False, 'tagUrl': '/tags/multiclass-classification', 'name': 'multiclass classification', 'totalCount': 1038, 'competitionCount': 43}]"
7327,dog-breed-identification,2018-02-26,2017-09-29,Multiclass Loss,playground,FALSE,5,,,,0,,1282,FALSE,"[{'fullPath': 'technique > classification > multiclass classification', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27multiclass classification%27', 'id': 14202, 'fontAwesomeIcon': None, 'scriptCount': 674, 'description': None, 'datasetCount': 321, 'displayName': 'multiclass classification', 'isInherited': False, 'tagUrl': '/tags/multiclass-classification', 'name': 'multiclass classification', 'totalCount': 1038, 'competitionCount': 43}, {'fullPath': 'topic > earth and nature > animals', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27animals%27', 'id': 7301, 'fontAwesomeIcon': None, 'scriptCount': 55, 'description': ""The animals tag is as diverse as a rainforest. Is there a correlation between animal bites and NYC rat sightings? We're not sure. But the data is here and the world needs to know."", 'datasetCount': 496, 'displayName': 'animals', 'isInherited': False, 'tagUrl': '/tags/animals', 'name': 'animals', 'totalCount': 560, 'competitionCount': 9}, {'fullPath': 'data type > image data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27image data%27', 'id': 14102, 'fontAwesomeIcon': None, 'scriptCount': 996, 'description': None, 'datasetCount': 1237, 'displayName': 'image data', 'isInherited': False, 'tagUrl': '/tags/image-data', 'name': 'image data', 'totalCount': 2318, 'competitionCount': 85}]"
7559,mercari-price-suggestion-challenge,2018-02-21,2017-11-21,Root Mean Squared Logarithmic Error,featured,TRUE,5,,2018-02-07,2018-02-07,100000,USD,2382,TRUE,[]
7299,nomad2018-predict-transparent-conductors,2018-02-15,2017-12-18,Mean Columnwise Root Mean Squared Logarithmic Error,research,FALSE,5,,2018-02-08,2018-02-08,5000,EUR,881,FALSE,"[{'fullPath': 'topic > earth and nature > physical science > chemistry', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27chemistry%27', 'id': 7402, 'fontAwesomeIcon': None, 'scriptCount': 30, 'description': 'Chemistry addresses topics such as how atoms and molecules interact via chemical bonds to form new chemical compounds.', 'datasetCount': 124, 'displayName': 'chemistry', 'isInherited': False, 'tagUrl': '/tags/chemistry', 'name': 'chemistry', 'totalCount': 156, 'competitionCount': 2}]"
8078,sp-society-camera-model-identification,2018-02-08,2017-12-22,Weighted Categorization Accuracy,featured,FALSE,5,,2018-02-01,2018-02-01,25000,USD,581,TRUE,"[{'fullPath': 'data type > image data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27image data%27', 'id': 14102, 'fontAwesomeIcon': None, 'scriptCount': 996, 'description': None, 'datasetCount': 1237, 'displayName': 'image data', 'isInherited': False, 'tagUrl': '/tags/image-data', 'name': 'image data', 'totalCount': 2318, 'competitionCount': 85}]"
7277,recruit-restaurant-visitor-forecasting,2018-02-06,2017-11-28,Root Mean Squared Logarithmic Error,featured,FALSE,5,,2018-01-30,2018-01-30,25000,USD,2157,TRUE,[]
7380,statoil-iceberg-classifier-challenge,2018-01-23,2017-10-23,Log Loss,featured,FALSE,2,,2018-01-16,2018-01-16,50000,USD,3341,TRUE,"[{'fullPath': 'data type > image data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27image data%27', 'id': 14102, 'fontAwesomeIcon': None, 'scriptCount': 996, 'description': None, 'datasetCount': 1237, 'displayName': 'image data', 'isInherited': False, 'tagUrl': '/tags/image-data', 'name': 'image data', 'totalCount': 2318, 'competitionCount': 85}, {'fullPath': 'topic > earth and nature > environment > weather and climate', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27weather and climate%27', 'id': 7408, 'fontAwesomeIcon': None, 'scriptCount': 105, 'description': 'Weather datasets and kernels come in all wind speeds and directions. You have weather data about hurricanes and other inclement phenomena, hourly readings, and general weather for various cities.', 'datasetCount': 297, 'displayName': 'Weather and Climate', 'isInherited': False, 'tagUrl': '/tags/weather', 'name': 'weather and climate', 'totalCount': 403, 'competitionCount': 1}, {'fullPath': 'technique > classification > binary classification', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27binary classification%27', 'id': 14201, 'fontAwesomeIcon': None, 'scriptCount': 931, 'description': None, 'datasetCount': 182, 'displayName': 'binary classification', 'isInherited': False, 'tagUrl': '/tags/binary-classification', 'name': 'binary classification', 'totalCount': 1144, 'competitionCount': 31}]"
7634,tensorflow-speech-recognition-challenge,2018-01-16,2017-11-15,Categorization Accuracy,featured,FALSE,5,,2018-01-09,2018-01-09,25000,USD,1314,TRUE,[]
7391,favorita-grocery-sales-forecasting,2018-01-15,2017-10-19,Normalized Weighted Root Mean Squared Logarithmic Error,featured,FALSE,5,,2018-01-08,2018-01-08,30000,USD,1674,TRUE,"[{'fullPath': 'technique > regression', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27regression%27', 'id': 14203, 'fontAwesomeIcon': None, 'scriptCount': 1394, 'description': None, 'datasetCount': 189, 'displayName': 'regression', 'isInherited': False, 'tagUrl': '/tags/regression', 'name': 'regression', 'totalCount': 1599, 'competitionCount': 16}, {'fullPath': 'topic > health and fitness > food', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27food%27', 'id': 16113, 'fontAwesomeIcon': None, 'scriptCount': 28, 'description': None, 'datasetCount': 825, 'displayName': 'food', 'isInherited': False, 'tagUrl': '/tags/food', 'name': 'food', 'totalCount': 859, 'competitionCount': 6}, {'fullPath': 'data type > tabular data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27tabular data%27', 'id': 14101, 'fontAwesomeIcon': None, 'scriptCount': 336, 'description': None, 'datasetCount': 334, 'displayName': 'tabular data', 'isInherited': False, 'tagUrl': '/tags/tabular-data', 'name': 'tabular data', 'totalCount': 776, 'competitionCount': 106}]"
8011,santa-gift-matching,2018-01-12,2017-12-12,Average Normalized Happiness,featured,FALSE,100,,2018-01-05,2018-01-05,25000,USD,428,TRUE,[]
6649,zillow-prize-1,2018-01-10,2017-05-24,ZillowMAE,featured,FALSE,5,3,2017-10-03,2017-10-03,1200000,USD,3775,TRUE,"[{'fullPath': 'topic > people and society > business > real estate > housing', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27housing%27', 'id': 8317, 'fontAwesomeIcon': None, 'scriptCount': 182, 'description': 'Explore datasets, kernels, and competitions related to housing markets in this tag.', 'datasetCount': 113, 'displayName': 'housing', 'isInherited': False, 'tagUrl': '/tags/housing', 'name': 'housing', 'totalCount': 299, 'competitionCount': 4}, {'fullPath': 'topic > people and society > business > real estate', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27real estate%27', 'id': 11122, 'fontAwesomeIcon': None, 'scriptCount': 41, 'description': ""Datsets and kernels analyzing housing, apartments, and property in general. For those of you house-hunting, you should avoid max(house_price). It's high. Really high."", 'datasetCount': 728, 'displayName': 'real estate', 'isInherited': False, 'tagUrl': '/tags/real-estate', 'name': 'real estate', 'totalCount': 772, 'competitionCount': 3}]"
7162,kkbox-music-recommendation-challenge,2017-12-17,2017-09-27,Area Under Receiver Operating Characteristic Curve,research,FALSE,5,,2017-12-10,2017-12-17,5000,USD,1081,FALSE,[]
7163,kkbox-churn-prediction-challenge,2017-12-17,2017-09-18,Log Loss,research,FALSE,5,,2017-12-10,2017-12-17,5000,USD,575,FALSE,"[{'fullPath': 'technique > classification > binary classification', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27binary classification%27', 'id': 14201, 'fontAwesomeIcon': None, 'scriptCount': 931, 'description': None, 'datasetCount': 182, 'displayName': 'binary classification', 'isInherited': False, 'tagUrl': '/tags/binary-classification', 'name': 'binary classification', 'totalCount': 1144, 'competitionCount': 31}]"
6775,passenger-screening-algorithm-challenge,2017-12-15,2017-06-22,Log Loss,featured,FALSE,5,,2017-12-04,2017-12-04,1500000,USD,518,TRUE,"[{'fullPath': 'data type > image data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27image data%27', 'id': 14102, 'fontAwesomeIcon': None, 'scriptCount': 996, 'description': None, 'datasetCount': 1237, 'displayName': 'image data', 'isInherited': False, 'tagUrl': '/tags/image-data', 'name': 'image data', 'totalCount': 2318, 'competitionCount': 85}]"
7516,spooky-author-identification,2017-12-15,2017-10-25,Multiclass Loss,playground,FALSE,5,,,,25000,USD,1243,FALSE,"[{'fullPath': 'topic > people and society > social science > linguistics', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27linguistics%27', 'id': 11208, 'fontAwesomeIcon': None, 'scriptCount': 123, 'description': 'The linguistics tag contains datasets and kernels that you can use for text analytics, sentiment analyses, and making clever jokes like this: Let me tell you a little about myself. It\'s a reflexive pronoun that means ""me.""', 'datasetCount': 446, 'displayName': 'linguistics', 'isInherited': False, 'tagUrl': '/tags/linguistics', 'name': 'linguistics', 'totalCount': 575, 'competitionCount': 6}, {'fullPath': 'topic > arts and entertainment > literature', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27literature%27', 'id': 2206, 'fontAwesomeIcon': None, 'scriptCount': 18, 'description': 'This tag is your digital library for varius copora such as Southern Literature, Paranormal Romance novels, and Urban Dictionary spelling variations.', 'datasetCount': 668, 'displayName': 'literature', 'isInherited': False, 'tagUrl': '/tags/literature', 'name': 'literature', 'totalCount': 687, 'competitionCount': 1}, {'fullPath': 'technique > classification > multiclass classification', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27multiclass classification%27', 'id': 14202, 'fontAwesomeIcon': None, 'scriptCount': 674, 'description': None, 'datasetCount': 321, 'displayName': 'multiclass classification', 'isInherited': False, 'tagUrl': '/tags/multiclass-classification', 'name': 'multiclass classification', 'totalCount': 1038, 'competitionCount': 43}]"
7115,cdiscount-image-classification-challenge,2017-12-14,2017-09-14,Categorization Accuracy,featured,FALSE,5,,2017-12-07,2017-12-07,35000,USD,626,TRUE,"[{'fullPath': 'technique > classification > multiclass classification', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27multiclass classification%27', 'id': 14202, 'fontAwesomeIcon': None, 'scriptCount': 674, 'description': None, 'datasetCount': 321, 'displayName': 'multiclass classification', 'isInherited': False, 'tagUrl': '/tags/multiclass-classification', 'name': 'multiclass classification', 'totalCount': 1038, 'competitionCount': 43}]"
7082,porto-seguro-safe-driver-prediction,2017-11-29,2017-09-29,Normalized Gini Index,featured,FALSE,5,,2017-11-22,2017-11-22,25000,USD,5163,TRUE,"[{'fullPath': 'data type > tabular data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27tabular data%27', 'id': 14101, 'fontAwesomeIcon': None, 'scriptCount': 336, 'description': None, 'datasetCount': 334, 'displayName': 'tabular data', 'isInherited': False, 'tagUrl': '/tags/tabular-data', 'name': 'tabular data', 'totalCount': 776, 'competitionCount': 106}, {'fullPath': 'technique > classification > binary classification', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27binary classification%27', 'id': 14201, 'fontAwesomeIcon': None, 'scriptCount': 931, 'description': None, 'datasetCount': 182, 'displayName': 'binary classification', 'isInherited': False, 'tagUrl': '/tags/binary-classification', 'name': 'binary classification', 'totalCount': 1144, 'competitionCount': 31}]"
7042,text-normalization-challenge-english-language,2017-11-20,2017-09-05,Categorization Accuracy,research,FALSE,5,,2017-11-14,2017-11-14,25000,USD,260,TRUE,"[{'fullPath': 'data type > text data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27text data%27', 'id': 14104, 'fontAwesomeIcon': None, 'scriptCount': 899, 'description': None, 'datasetCount': 527, 'displayName': 'text data', 'isInherited': False, 'tagUrl': '/tags/text-data', 'name': 'text data', 'totalCount': 1460, 'competitionCount': 34}, {'fullPath': 'topic > culture and humanities > languages', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27languages%27', 'id': 2107, 'fontAwesomeIcon': None, 'scriptCount': 78, 'description': 'Language is a method of communication that consists of using words arranged into meaningful patterns. This is a good place to find natural language processing datasets and kernels to study languages and train your chat bots.', 'datasetCount': 238, 'displayName': 'languages', 'isInherited': False, 'tagUrl': '/tags/languages', 'name': 'languages', 'totalCount': 319, 'competitionCount': 3}, {'fullPath': 'topic > people and society > social science > linguistics', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27linguistics%27', 'id': 11208, 'fontAwesomeIcon': None, 'scriptCount': 123, 'description': 'The linguistics tag contains datasets and kernels that you can use for text analytics, sentiment analyses, and making clever jokes like this: Let me tell you a little about myself. It\'s a reflexive pronoun that means ""me.""', 'datasetCount': 446, 'displayName': 'linguistics', 'isInherited': False, 'tagUrl': '/tags/linguistics', 'name': 'linguistics', 'totalCount': 575, 'competitionCount': 6}]"
7043,text-normalization-challenge-russian-language,2017-11-20,2017-09-05,Categorization Accuracy,research,FALSE,5,,2017-11-14,2017-11-14,25000,USD,162,TRUE,"[{'fullPath': 'topic > culture and humanities > languages', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27languages%27', 'id': 2107, 'fontAwesomeIcon': None, 'scriptCount': 78, 'description': 'Language is a method of communication that consists of using words arranged into meaningful patterns. This is a good place to find natural language processing datasets and kernels to study languages and train your chat bots.', 'datasetCount': 238, 'displayName': 'languages', 'isInherited': False, 'tagUrl': '/tags/languages', 'name': 'languages', 'totalCount': 319, 'competitionCount': 3}, {'fullPath': 'topic > people and society > social science > linguistics', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27linguistics%27', 'id': 11208, 'fontAwesomeIcon': None, 'scriptCount': 123, 'description': 'The linguistics tag contains datasets and kernels that you can use for text analytics, sentiment analyses, and making clever jokes like this: Let me tell you a little about myself. It\'s a reflexive pronoun that means ""me.""', 'datasetCount': 446, 'displayName': 'linguistics', 'isInherited': False, 'tagUrl': '/tags/linguistics', 'name': 'linguistics', 'totalCount': 575, 'competitionCount': 6}, {'fullPath': 'data type > text data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27text data%27', 'id': 14104, 'fontAwesomeIcon': None, 'scriptCount': 899, 'description': None, 'datasetCount': 527, 'displayName': 'text data', 'isInherited': False, 'tagUrl': '/tags/text-data', 'name': 'text data', 'totalCount': 1460, 'competitionCount': 34}]"
6768,web-traffic-time-series-forecasting,2017-11-15,2017-07-13,SMAPE,research,FALSE,5,,2017-09-05,2017-09-05,25000,USD,1095,TRUE,"[{'fullPath': 'topic > science and technology > internet', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27internet%27', 'id': 12116, 'fontAwesomeIcon': None, 'scriptCount': 201, 'description': 'An interconnected network of tubes that connects the entire world together. This tag covers a broad range of tags; anything from cryptocurrency to website analytics.', 'datasetCount': 4412, 'displayName': 'internet', 'isInherited': False, 'tagUrl': '/tags/internet', 'name': 'internet', 'totalCount': 4631, 'competitionCount': 18}, {'fullPath': 'data type > tabular data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27tabular data%27', 'id': 14101, 'fontAwesomeIcon': None, 'scriptCount': 336, 'description': None, 'datasetCount': 334, 'displayName': 'tabular data', 'isInherited': False, 'tagUrl': '/tags/tabular-data', 'name': 'tabular data', 'totalCount': 776, 'competitionCount': 106}]"
6841,msk-redefining-cancer-treatment,2017-10-02,2017-06-26,Multiclass Loss,research,FALSE,5,,2017-09-25,2017-09-25,15000,USD,1386,FALSE,"[{'fullPath': 'topic > earth and nature > biology > genetics', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27genetics%27', 'id': 4406, 'fontAwesomeIcon': None, 'scriptCount': 29, 'description': 'Human genetics encompasses a variety of overlapping fields including: classical genetics, cytogenetics, molecular genetics, biochemical genetics, genomics, population genetics, developmental genetics, clinical genetics, and genetic counseling.', 'datasetCount': 30, 'displayName': 'Genetics', 'isInherited': False, 'tagUrl': '/tags/human-genetics', 'name': 'genetics', 'totalCount': 61, 'competitionCount': 2}, {'fullPath': 'data type > text data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27text data%27', 'id': 14104, 'fontAwesomeIcon': None, 'scriptCount': 899, 'description': None, 'datasetCount': 527, 'displayName': 'text data', 'isInherited': False, 'tagUrl': '/tags/text-data', 'name': 'text data', 'totalCount': 1460, 'competitionCount': 34}, {'fullPath': 'technique > classification > multiclass classification', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27multiclass classification%27', 'id': 14202, 'fontAwesomeIcon': None, 'scriptCount': 674, 'description': None, 'datasetCount': 321, 'displayName': 'multiclass classification', 'isInherited': False, 'tagUrl': '/tags/multiclass-classification', 'name': 'multiclass classification', 'totalCount': 1038, 'competitionCount': 43}]"
6864,nips-2017-non-targeted-adversarial-attack,2017-10-01,2017-07-04,Score,research,FALSE,1,,2017-10-01,2017-10-01,0,Swag,91,TRUE,"[{'fullPath': 'technique > adversarial learning', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27adversarial learning%27', 'id': 14211, 'fontAwesomeIcon': None, 'scriptCount': 17, 'description': None, 'datasetCount': 4, 'displayName': 'adversarial learning', 'isInherited': False, 'tagUrl': '/tags/adversarial-learning', 'name': 'adversarial learning', 'totalCount': 24, 'competitionCount': 3}, {'fullPath': 'data type > image data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27image data%27', 'id': 14102, 'fontAwesomeIcon': None, 'scriptCount': 996, 'description': None, 'datasetCount': 1237, 'displayName': 'image data', 'isInherited': False, 'tagUrl': '/tags/image-data', 'name': 'image data', 'totalCount': 2318, 'competitionCount': 85}]"
6866,nips-2017-targeted-adversarial-attack,2017-10-01,2017-07-04,Score,research,FALSE,1,,2017-10-01,2017-10-01,0,Swag,65,TRUE,"[{'fullPath': 'data type > image data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27image data%27', 'id': 14102, 'fontAwesomeIcon': None, 'scriptCount': 996, 'description': None, 'datasetCount': 1237, 'displayName': 'image data', 'isInherited': False, 'tagUrl': '/tags/image-data', 'name': 'image data', 'totalCount': 2318, 'competitionCount': 85}, {'fullPath': 'technique > adversarial learning', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27adversarial learning%27', 'id': 14211, 'fontAwesomeIcon': None, 'scriptCount': 17, 'description': None, 'datasetCount': 4, 'displayName': 'adversarial learning', 'isInherited': False, 'tagUrl': '/tags/adversarial-learning', 'name': 'adversarial learning', 'totalCount': 24, 'competitionCount': 3}]"
6867,nips-2017-defense-against-adversarial-attack,2017-10-01,2017-07-04,Score,research,FALSE,1,,2017-10-01,2017-10-01,0,Swag,107,TRUE,"[{'fullPath': 'technique > adversarial learning', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27adversarial learning%27', 'id': 14211, 'fontAwesomeIcon': None, 'scriptCount': 17, 'description': None, 'datasetCount': 4, 'displayName': 'adversarial learning', 'isInherited': False, 'tagUrl': '/tags/adversarial-learning', 'name': 'adversarial learning', 'totalCount': 24, 'competitionCount': 3}, {'fullPath': 'data type > image data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27image data%27', 'id': 14102, 'fontAwesomeIcon': None, 'scriptCount': 996, 'description': None, 'datasetCount': 1237, 'displayName': 'image data', 'isInherited': False, 'tagUrl': '/tags/image-data', 'name': 'image data', 'totalCount': 2318, 'competitionCount': 85}]"
6927,carvana-image-masking-challenge,2017-09-27,2017-07-26,,featured,FALSE,5,,2017-09-20,2017-09-20,25000,USD,735,TRUE,"[{'fullPath': 'data type > image data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27image data%27', 'id': 14102, 'fontAwesomeIcon': None, 'scriptCount': 996, 'description': None, 'datasetCount': 1237, 'displayName': 'image data', 'isInherited': False, 'tagUrl': '/tags/image-data', 'name': 'image data', 'totalCount': 2318, 'competitionCount': 85}, {'fullPath': 'topic > science and technology > transportation > automobiles and vehicles', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27automobiles and vehicles%27', 'id': 12402, 'fontAwesomeIcon': None, 'scriptCount': 70, 'description': 'The automobile tag is everything about cars. Analyze insurance rates or how far you can go on one gallon of petrol.', 'datasetCount': 1500, 'displayName': 'Automobiles and Vehicles', 'isInherited': False, 'tagUrl': '/tags/automobiles', 'name': 'automobiles and vehicles', 'totalCount': 1574, 'competitionCount': 4}]"
6960,nyc-taxi-trip-duration,2017-09-15,2017-07-20,Root Mean Squared Logarithmic Error,playground,FALSE,5,,,,30000,USD,1257,FALSE,"[{'fullPath': 'data type > tabular data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27tabular data%27', 'id': 14101, 'fontAwesomeIcon': None, 'scriptCount': 336, 'description': None, 'datasetCount': 334, 'displayName': 'tabular data', 'isInherited': False, 'tagUrl': '/tags/tabular-data', 'name': 'tabular data', 'totalCount': 776, 'competitionCount': 106}, {'fullPath': 'technique > regression', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27regression%27', 'id': 14203, 'fontAwesomeIcon': None, 'scriptCount': 1394, 'description': None, 'datasetCount': 189, 'displayName': 'regression', 'isInherited': False, 'tagUrl': '/tags/regression', 'name': 'regression', 'totalCount': 1599, 'competitionCount': 16}]"
6469,invasive-species-monitoring,2017-08-15,2017-05-05,Area Under Receiver Operating Characteristic Curve,playground,FALSE,3,,,,,Knowledge,512,FALSE,"[{'fullPath': 'data type > image data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27image data%27', 'id': 14102, 'fontAwesomeIcon': None, 'scriptCount': 996, 'description': None, 'datasetCount': 1237, 'displayName': 'image data', 'isInherited': False, 'tagUrl': '/tags/image-data', 'name': 'image data', 'totalCount': 2318, 'competitionCount': 85}, {'fullPath': 'topic > earth and nature > plants', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27plants%27', 'id': 7306, 'fontAwesomeIcon': None, 'scriptCount': 26, 'description': ""Datasets don't grow on trees but you will find plant-related datasets and kernels here."", 'datasetCount': 45, 'displayName': 'plants', 'isInherited': False, 'tagUrl': '/tags/plants', 'name': 'plants', 'totalCount': 77, 'competitionCount': 6}]"
6644,instacart-market-basket-analysis,2017-08-14,2017-05-16,Mean F-Score,featured,FALSE,5,1,2017-08-07,2017-08-07,25000,USD,2622,TRUE,"[{'fullPath': 'topic > health and fitness > food', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27food%27', 'id': 16113, 'fontAwesomeIcon': None, 'scriptCount': 28, 'description': None, 'datasetCount': 825, 'displayName': 'food', 'isInherited': False, 'tagUrl': '/tags/food', 'name': 'food', 'totalCount': 859, 'competitionCount': 6}]"
6322,planet-understanding-the-amazon-from-space,2017-07-20,2017-04-20,Mean F-Score Beta,featured,FALSE,5,,2017-07-13,2017-07-13,60000,USD,938,TRUE,"[{'fullPath': 'data type > image data', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27image data%27', 'id': 14102, 'fontAwesomeIcon': None, 'scriptCount': 996, 'description': None, 'datasetCount': 1237, 'displayName': 'image data', 'isInherited': False, 'tagUrl': '/tags/image-data', 'name': 'image data', 'totalCount': 2318, 'competitionCount': 85}, {'fullPath': 'topic > earth and nature > environment > forestry', 'listingUrl': '/competitions?sortBy=relevance&group=all&search=tag%3A%27forestry%27', 'id': 12021, 'fontAwesomeIcon': None, 'scriptCount': 6, 'description': 'Forestry is the management of forests. Whether this means planting trees or cutting them down depends a lot on who owns the forest.', 'datasetCount': 34, 'displayName': 'forestry', 'isInherited': False, 'tagUrl': '/tags/forestry', 'name': 'forestry', 'totalCount': 44, 'competitionCount': 4}]"
